VNUM	LOCALE_NAME	RANK	TYPE	BATTLE_TYPE	LEVEL	SIZE	AI_FLAG	MOUNT_CAPACITY	RACE_FLAG	IMMUNE_FLAG	EMPIRE	FOLDER	ON_CLICK	ST	DX	HT	IQ	DAMAGE_MIN	DAMAGE_MAX	MAX_HP	REGEN_CYCLE	REGEN_PERCENT	GOLD_MIN	GOLD_MAX	EXP	DEF	ATTACK_SPEED	MOVE_SPEED	AGGRESSIVE_HP_PCT	AGGRESSIVE_SIGHT	ATTACK_RANGE	DROP_ITEM	RESURRECTION_VNUM	ENCHANT_CURSE	ENCHANT_SLOW	ENCHANT_POISON	ENCHANT_STUN	ENCHANT_CRITICAL	ENCHANT_PENETRATE	RESIST_SWORD	RESIST_TWOHAND	RESIST_DAGGER	RESIST_BELL	RESIST_FAN	RESIST_BOW	RESIST_FIRE	RESIST_ELECT	RESIST_MAGIC	RESIST_WIND	RESIST_POISON	DAM_MULTIPLY	SUMMON	DRAIN_SP	MOB_COLOR	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE
434	Joh-Hwan de atac negru	3	0	0	36			0	16392	2	0	thiefboss1	0	38	50	25	13	78	95	3010	8	9	304	456	1740	42	110	120	100	2000	150	0	0	0	0	5	0	15	15	0	0	-5	0	0	0	0	0	0	-50	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
435	Kyuk-Jan de atac negru	3	0	0	38			0	16392	2	0	thiefboss2	0	26	39	51	13	63	117	3249	8	9	320	480	1836	44	110	120	100	2000	150	0	0	0	0	0	5	15	15	0	0	-5	0	0	0	0	0	0	-50	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
436	Pho-Hwan de atac negru	3	0	0	40			0	16392	2	0	thiefboss3	0	51	26	39	13	66	122	3500	8	9	336	504	1932	46	110	120	100	2000	150	0	0	0	0	5	0	15	15	0	0	-5	0	0	0	0	0	0	-50	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
451	Soldat de atac negru rãu	0	0	0	26			0	16392		0	thief1	0	36	18	27	9	74	90	785	6	5	39	58	515	31	100	110	50	2000	175	30032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	1	0	0	16764108	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
452	Posedat de atac rãu	0	0	0	27			0	16392		0	thief2	0	37	19	28	9	84	120	822	8	10	40	60	534	32	80	150	50	2000	175	30074	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-70	0	1	0	0	16764108	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
453	Arcaº de atac rãu	0	0	1	29			0	16392		0	thief3	0	30	39	10	10	80	98	655	6	7	85	128	573	34	60	150	50	2000	850	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	-70	0	1	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
454	Joh-Hwan de atac rãu	1	0	4	30			0	16392		0	thiefboss1	0	30	20	45	10	78	132	1129	8	12	68	102	711	35	100	100	50	2000	175	30021	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-60	0	1.4	0	0	16764108	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
455	Kyuk-Jang de atac rãu	1	0	0	33			0	16392		0	thiefboss2	0	33	22	33	11	68	126	1300	6	7	74	111	782	39	120	150	50	2000	175	30005	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-60	0	1.4	0	0	16764108	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
456	Pho-Hwan de atac rãu	1	0	0	35			0	16392		0	thiefboss3	0	35	23	42	12	71	132	1389	8	12	78	117	829	41	100	100	50	2000	175	30030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	1.4	0	0	16764108	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
491	Mahon	3	0	5	32			0	16392	43	0	maenghwan	0	42	21	32	11	75	110	25000	9	22	123	184	3612	38	100	130	100	2000	175	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	-50	0	2	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
492	Bo	3	0	0	37			0	16392	43	0	bou	0	48	24	36	12	62	115	25000	14	17	141	211	4172	43	100	130	100	2000	175	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	-50	0	2	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
493	Goo-Pae	3	0	4	39			0	16392	43	0	gupae	0	51	25	38	13	65	120	25000	4	12	148	222	4396	45	100	130	100	2000	175	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	-50	0	2	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
494	Chuong	3	0	0	45			0	16392	43	0	chuhen	0	57	43	29	14	72	133	25000	19	27	170	255	5068	52	100	150	100	2000	300	0	0	0	0	0	0	5	30	0	0	0	0	0	0	0	0	0	-50	0	2	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
501	Infanterist Salbatic	0	0	0	29			0	16392	1	0	barbarian_infantry	0	20	39	30	10	67	82	1404	6	5	51	76	819	36	108	150	50	2000	175	30033	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
502	Salbatic Devotat	0	0	0	32			0	16392	1	0	barbarian_soldier	0	32	21	42	11	71	87	1625	8	12	55	83	903	40	108	110	50	2000	175	30041	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503	Arcaº sãlbatic	1	0	1	35			0	16392	1	0	barbarian_bow	0	23	46	17	12	68	102	1262	6	7	156	234	1184	43	60	120	50	2000	850	30052	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504	General Salbatic	2	0	0	36			0	16392	1	0	barbarian_knight	0	47	24	35	12	78	95	2240	8	17	130	195	2030	44	108	130	50	2000	175	30092	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	Soldat brutal	2	0	0	35		1	0	16392	1	0	barbarian_infantry	0	41	55	28	14	76	93	1852	12	7	296	444	513	41	110	100	100	2000	150	30075	0	0	0	0	0	15	15	0	0	-5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
532	Posedat brutal	2	0	0	37		1	0	16392	1	0	barbarian_soldier	0	42	56	28	14	71	106	2002	12	7	312	468	542	43	110	100	100	2000	150	0	0	0	5	0	0	15	15	0	0	-5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
533	Arcaº brutal	3	0	1	40		1	0	16392	1	0	barbarian_bow	0	43	57	15	14	75	113	3500	8	7	336	504	1172	46	70	100	100	2000	850	30075	0	0	0	0	5	15	15	0	0	-5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
534	Specialist brutal	3	0	0	42		1	0	16392	1	0	barbarian_knight	0	59	29	44	15	68	126	3762	8	7	352	528	1230	49	110	100	100	2000	150	0	0	0	0	0	0	15	15	0	0	-5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
551	Infanterist Salbatic Dur	0	0	0	29			0	16392	1	0	barbarian_infantry	0	20	39	30	10	80	98	1123	6	5	51	76	819	36	108	150	50	2000	175	30033	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16764108	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
552	Locotenent Salbatic Dur	0	0	0	32			0	16392	1	0	barbarian_soldier	0	20	21	42	11	85	104	1300	8	12	55	83	903	40	108	110	50	2000	175	30041	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16764108	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
553	Arcaº Sãlbatic Dur	1	0	1	35			0	16392	1	0	barbarian_bow	0	32	46	17	12	82	122	1010	6	7	156	234	1184	43	60	120	50	2000	850	30052	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
554	General Salbatic Dur	2	0	0	36			0	16392	1	0	barbarian_knight	0	23	24	35	12	94	114	1792	8	17	130	195	2030	44	108	130	50	2000	175	30092	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	16764108	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
591	Capitanul Bestie	4	0	0	42		1	0	16392	43	0	barbarian_boss	0	40	27	54	13	68	126	36000	29	32	260	390	20280	49	100	100	100	2000	175	30075	0	0	0	0	0	50	15	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
595	Geum-Chul brutal	2	0	1	42		1	0	16392	43	0	barbarian_bow	0	40	27	54	13	68	126	4703	30	30	260	390	4495	49	100	100	100	2000	175	30075	0	0	0	0	0	50	15	0	0	0	0	0	0	0	0	0	0	0	2	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
601	Ork	0	0	0	26			0	16400		0	orc_soldier	0	42	28	56	14	91	111	2268	6	2	360	540	726	50	110	100	35	2000	150	0	0	0	0	0	5	15	15	0	0	-5	0	0	0	0	0	0	0	0	2	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
602	Spion ork	1	0	0	29			0	16400		0	orc_scouter	0	43	29	57	14	92	113	2348	6	2	368	552	743	51	110	100	35	2000	150	0	0	0	0	0	0	15	15	0	0	-5	0	0	0	0	0	0	0	0	2	0	0	13421823	70105	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
603	Orc Luptator	1	0	0	31			0	16400		0	orc_knight	0	44	29	59	14	94	115	2429	6	2	376	564	760	52	110	100	35	2000	150	0	0	0	0	0	5	15	15	0	0	-5	0	0	0	0	0	0	0	0	2	0	0	13421823	70105	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
604	Orc Vrãjitor	2	0	2	33			0	16400		0	orc_magician	0	45	60	30	15	96	117	2514	6	2	384	576	777	53	110	100	35	2000	150	0	0	0	0	0	0	15	15	0	0	-5	0	0	0	0	0	0	0	0	2	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
631	Orc Elite	0	0	0	34			0	16400		0	orc_soldier	0	32	21	42	11	44	66	1390	6	5	48	73	671	40	120	150	100	2000	175	30007	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
632	Orc Elite Cercetas	1	0	0	36			0	16400		0	orc_scouter	0	28	22	45	11	80	120	1806	8	10	80	120	852	42	100	150	100	2000	175	30076	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
633	Orc Elite Luptator	1	0	0	39			0	16400		0	orc_knight	0	25	48	43	12	80	97	2025	6	7	86	129	923	45	100	100	100	2000	175	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
634	Orc Elite Vrãjitor	2	0	2	40			0	16400		0	orc_magician	0	37	25	50	12	81	99	2800	8	12	120	180	1577	46	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
635	Orc Elite General	2	0	0	44			0	16400		0	orc_general	0	40	53	27	13	86	106	3228	8	12	131	196	1734	51	100	100	100	2000	175	30076	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
636	Orc Negru	3	0	0	46			0	16400		0	orc_black	0	20	28	75	14	54	99	5401	9	17	173	260	3625	53	100	100	100	2000	175	30006	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
637	Orc Negru Urias	3	0	0	49			0	16400		0	orc_bigblack	0	45	30	60	15	75	138	5959	8	12	184	276	3861	56	100	100	100	2000	175	30077	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
651	Orc Mare Curajos	0	0	0	34			0	16400		0	orc_soldier	0	32	21	42	11	53	79	1112	6	5	48	73	469	40	120	150	100	2000	175	30007	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16764108	70104	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
652	Orc Mare Cercetas	1	0	0	36			0	16400		0	orc_scouter	0	28	22	45	11	96	144	1445	8	10	80	120	597	42	100	150	100	2000	175	30076	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	16764108	70105	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
653	Orc Mare Luptator	1	0	0	39			0	16400		0	orc_knight	0	25	48	43	12	96	116	1620	6	7	86	129	646	45	100	100	100	2000	175	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	16764108	70105	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
654	Orc Mare Vrãjitor	2	0	2	40			0	16400		0	orc_magician	0	37	25	50	12	97	119	2240	8	12	120	180	1104	46	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	16764108	70106	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
655	Orc Mare General	2	0	0	44			0	16400		0	orc_general	0	40	53	27	13	103	127	2582	8	12	131	196	1214	51	100	100	100	2000	175	30076	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	16764108	70106	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
656	Orc Negru Curajos	3	0	0	46			0	16400		0	orc_black	0	20	28	75	14	65	119	4321	9	17	173	260	2538	53	100	100	100	2000	175	30006	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	16764108	70107	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
657	Orc Negru Gigant	3	0	0	49			0	16400		0	orc_bigblack	0	45	30	60	15	90	166	4767	8	12	184	276	2702	56	100	100	100	2000	175	30077	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	16764108	70107	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
691	Orc Sef	4	0	0	50		1	0	16400	43	0	orc_lord	0	48	32	63	16	79	146	256000	19	22	308	462	14295	57	100	100	100	2000	175	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	30	256	0	0	0	0	0	0	0	0	35	0	0	0	0
692	Orc Elite Sef	4	0	0	50		1	0	16400	43	0	orc_lord	0	48	32	63	16	79	146	24618	20	20	308	462	5290	57	100	100	100	2000	175	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	256	0	0	0	0	0	0	0	0	35	0	0	0	0
693	Orc Sef Spirit	5	0	0	97		3457	0	16400	43	0	orc_lord	0	122	91	61	30	150	278	2568600	30	20	11700	17550	249479	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	50	30	25	30	30	30	10	10	50	10	20	2.3	2414	10	0	0	35	256	0	0	0	0	0	0	0	0	20	20	0	30	40
701	Fanatic Intunecat	0	0	0	35			0	16416		0	milgyo_religionist	0	46	35	23	12	76	93	1447	8	7	54	82	690	41	100	120	70	2000	175	30008	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	-70	0	1	0	0	13434828	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
702	Arahan Întunecat	1	0	0	38			0	16416		0	milgyo_nahan1	0	50	37	25	12	72	108	1950	8	7	92	138	771	44	100	120	70	2000	175	30078	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	-60	0	1.4	0	0	13434828	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
703	Luptator Intunecat	1	0	0	41			0	16416		0	milgyo_nahan2	0	53	40	27	13	100	115	2178	8	7	98	148	831	47	100	100	70	2000	175	0	0	0	0	0	0	5	1	0	0	0	1	0	0	0	0	0	-60	0	1.4	0	0	13434828	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
704	Arahan Întunecat Super	2	0	5	44			0	16416		0	milgyo_nahan_general	0	50	42	30	14	81	121	3228	12	12	144	216	1239	51	100	120	70	2000	175	30051	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	-50	0	1.8	0	0	13434828	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
705	Cãlãu întunecat	1	0	4	48			0	16416		0	milgyo_executor	0	61	31	46	15	76	141	2769	8	7	114	171	810	55	100	120	70	2000	175	30079	0	0	0	0	0	0	1	0	0	-5	0	1	1	0	0	0	-60	0	1.4	0	0	13434828	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
706	Despot întunecat	3	0	0	49			0	16416		0	milgyo_monster1	0	62	47	31	16	99	121	5959	8	12	174	262	2758	56	100	100	70	2000	175	30047	0	0	0	0	0	0	1	1	0	-15	0	0	0	0	0	1	-40	0	2	0	0	13434828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
707	Incantator Intunecat	3	0	2	51			0	16416		0	milgyo_monster2	0	65	48	32	16	103	125	6353	8	12	182	273	2870	58	100	100	70	2000	175	30078	0	0	0	0	0	0	1	1	-5	0	-5	0	0	0	0	1	-40	0	2	0	0	13434828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	Fanatic Mandru Intunecat	0	0	0	52			0	16416	32	0	milgyo_religionist	0	67	50	34	17	106	130	2621	8	7	77	115	731	59	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	0	0	1	0	0	0	0	0	-70	0	1	0	0	16764159	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
732	Arahan Întunecat Mândru	1	0	0	53			0	16416	32	0	milgyo_nahan1	0	68	50	34	17	107	144	3245	8	7	125	187	894	60	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	0	1	0	0	0	0	0	0	-60	0	1.4	0	0	16764159	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	Luptãtor întunecat mândr	1	0	0	54			0	16416	32	0	milgyo_nahan2	0	69	52	35	17	109	134	3345	8	7	127	191	911	62	100	120	100	2000	175	30079	0	0	0	0	0	5	5	0	0	0	1	0	0	0	0	0	-60	0	1.4	0	0	16764159	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	Colonel Întunecat Mândru	2	0	5	54			0	16416	32	0	milgyo_nahan_general	0	69	52	35	17	110	146	4460	12	12	174	262	1519	62	100	120	100	2000	175	30079	0	0	0	0	0	5	5	0	0	1	0	0	0	0	0	0	-50	0	1.8	0	0	16764159	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
735	Puscas Malefic Mandru	1	0	4	55			0	16416	32	0	milgyo_executor	0	71	53	35	18	112	161	3448	8	7	129	194	928	63	100	120	100	2000	175	30080	0	0	0	0	0	5	5	0	0	-5	0	1	1	0	0	0	-60	0	1.4	0	0	16764159	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
736	Despot întunecat mândru	3	0	0	56			0	16416	32	0	milgyo_monster1	0	72	54	36	18	113	138	7400	8	12	198	298	3150	64	100	120	100	2000	175	30080	0	0	0	0	0	5	5	1	0	-15	0	0	0	0	0	1	-40	0	2	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
737	Vrãjitor întunecat mândr	3	0	2	57			0	16416	32	0	milgyo_monster2	0	73	55	37	18	115	140	7620	8	12	202	303	3206	65	100	120	100	2000	175	0	0	0	0	0	0	5	5	1	-5	0	-5	0	0	0	0	1	-40	0	2	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
751	Fanatic înalt	0	0	0	35			0	16416		0	milgyo_religionist	0	46	35	23	12	91	112	1157	8	7	54	82	483	41	100	120	70	2000	175	30008	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	-70	0	1	0	0	16764108	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
752	Arahan Înalt	1	0	0	38			0	16416		0	milgyo_nahan1	0	50	37	25	12	86	130	1560	8	7	92	138	539	44	100	120	70	2000	175	30078	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	-60	0	1.4	0	0	16764108	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
753	Arahan Luptãtor Înalt	1	0	0	41			0	16416		0	milgyo_nahan2	0	53	40	27	13	120	138	1742	8	7	98	148	582	47	100	100	70	2000	175	0	0	0	0	0	0	5	1	0	0	0	1	0	0	0	0	0	-60	0	1.4	0	0	16764108	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
754	Arahan Superior Înalt	2	0	5	44			0	16416		0	milgyo_nahan_general	0	50	42	30	14	97	145	2582	12	12	144	216	867	51	100	120	70	2000	175	30051	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	-50	0	1.8	0	0	16764108	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
755	Cãlãu înalt	1	0	4	48			0	16416		0	milgyo_executor	0	61	31	46	15	91	169	2215	8	7	114	171	567	55	100	120	70	2000	175	30079	0	0	0	0	0	0	1	0	0	-5	0	1	1	0	0	0	-60	0	1.4	0	0	16764108	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
756	Despot înalt	3	0	0	49			0	16416		0	milgyo_monster1	0	62	47	31	16	119	145	4767	8	12	174	262	1930	56	100	100	70	2000	175	30047	0	0	0	0	0	0	1	1	0	-15	0	0	0	0	0	1	-40	0	2	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
757	Incântãtor înalt	3	0	2	51			0	16416		0	milgyo_monster2	0	65	48	32	16	124	150	5082	8	12	182	273	2008	58	100	100	70	2000	175	30078	0	0	0	0	0	0	1	1	-5	0	-5	0	0	0	0	1	-40	0	2	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
771	Fanatic brutal	0	0	0	52			0	16416	32	0	milgyo_religionist	0	67	50	34	17	106	130	2621	8	7	77	115	512	59	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	0	0	1	0	0	0	0	0	-70	0	1	0	0	16764108	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
772	Arahan Brutal	1	0	0	53			0	16416	32	0	milgyo_nahan1	0	68	50	34	17	107	144	3245	8	7	125	187	626	60	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	0	1	0	0	0	0	0	0	-60	0	1.4	0	0	16764108	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
773	Arahan Luptãtor Brutal	1	0	0	54			0	16416	32	0	milgyo_nahan2	0	69	52	35	17	109	134	3345	8	7	127	191	637	62	100	120	100	2000	175	30079	0	0	0	0	0	5	5	0	0	0	1	0	0	0	0	0	-60	0	1.4	0	0	16764108	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
774	Arahan Superior Brutal	2	0	5	54			0	16416	32	0	milgyo_nahan_general	0	69	52	35	17	110	146	4460	12	12	174	262	1063	62	100	120	100	2000	175	30079	0	0	0	0	0	5	5	0	0	1	0	0	0	0	0	0	-50	0	1.8	0	0	16764108	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
775	Cãlãu brutal	1	0	4	55			0	16416	32	0	milgyo_executor	0	71	53	35	18	112	161	3448	8	7	129	194	649	63	100	120	100	2000	175	30080	0	0	0	0	0	5	5	0	0	-5	0	1	1	0	0	0	-60	0	1.4	0	0	16764108	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
776	Despot brutal	3	0	0	56			0	16416	32	0	milgyo_monster1	0	72	54	36	18	113	138	7400	8	12	198	298	2205	64	100	120	100	2000	175	30080	0	0	0	0	0	5	5	1	0	-15	0	0	0	0	0	1	-40	0	2	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
777	Incântãtor brutal	3	0	2	57			0	16416	32	0	milgyo_monster2	0	73	55	37	18	115	140	7620	8	12	202	303	2244	65	100	120	100	2000	175	0	0	0	0	0	0	5	5	1	-5	0	-5	0	0	0	0	1	-40	0	2	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
791	Conducãtor întunecat	4	0	0	54		1	0	16416	43	0	milgyo_founder	0	54	34	51	17	83	154	154333	19	22	332	498	12152	62	150	170	100	2000	175	0	792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	-30	0	2	0	0	0	0	20	257	20	258	0	0	0	0	0	0	0	0	0	0	0
792	Conducator Spirit Negru	5	0	0	62		1	0	16416	43	0	milgyo_founder	0	77	38	57	19	93	173	319600	19	27	380	570	104580	70	100	120	100	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	-20	0	2	0	0	16756141	0	35	257	35	258	0	0	0	0	0	0	0	0	0	0	0
793	Conducãtor întun. elitã	4	0	1	54		1	0	16416	43	0	milgyo_founder	0	69	52	35	17	83	154	101360	20	20	332	498	6076	62	160	200	100	2000	650	0	0	0	0	0	0	10	5	40	40	35	40	40	40	0	0	60	-30	0	0	736	0	0	0	35	257	35	258	0	0	0	0	0	0	0	0	0	0	0
794	Strigoi Intunecat	5	0	1	62		1	0	16416	43	0	milgyo_founder	0	77	38	57	19	93	173	319600	20	25	380	570	52290	70	110	200	100	2000	650	0	0	0	0	0	0	10	5	40	40	35	40	40	40	0	0	60	-20	0	0	737	0	16756141	0	40	257	40	258	0	0	0	0	0	0	0	0	0	0	0
795	Luptãtor de elitã	5	0	0	97		3457	0	16416	43	0	milgyo_founder	0	122	91	61	30	150	278	2568600	30	20	11700	17550	249479	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	50	30	25	30	30	30	0	0	50	-20	20	2.3	2414	10	0	0	35	257	35	258	0	0	0	0	0	0	20	20	0	30	40
796	Lupt. întunec. de elitã	5	0	0	97		3457	0	16416	43	0	milgyo_founder	0	122	91	61	30	150	278	2568600	30	20	11700	17550	249479	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	50	30	25	30	30	30	0	0	50	-20	20	2.3	2414	10	16756141	0	40	257	40	258	0	0	0	0	0	0	20	20	0	30	40
901	Spiritul Cadavrului	1	0	0	49			0	8450	8	0	misterious_diseased_kid	0	62	31	46	15	93	113	2860	8	5	106	159	662	56	100	100	90	2000	175	0	0	1	1	1	1	0	5	0	0	0	0	0	0	0	0	0	0	10	1.4	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
